"Manufacturer";"Varient";"Details";"India_Locations";"Model";"Distance_Travelled";"Fuel_Type";"Engine_Capacity";"Transmission";"Price_INR"
"Suzuki";"Cultus";"VXRi ";"Mumbai";"2012";"80000";"Petrol";"1000";"Manual";"1099000"
"Prince";"Pearl";"MT ";"Mumbai";"2022";"13620";"Petrol";"800";"Manual";"1550000"
"Toyota";"Land Cruiser";"VX Limited 4.5 ";"Mumbai";"1992";"60000";"Petrol";"4500";"Automatic";"3700000"
"Toyota";"Yaris Hatchback";"1.5L SE+ ";"Mumbai";"2020";"69000";"Petrol";"1500";"Automatic";"5000000"
"Toyota";"Prado";"TX L Package 2.7 ";"Mumbai";"2013";"76000";"Petrol";"2700";"Automatic";"19000000"
"Toyota";"Land Cruiser";"VX Limited 4.5 ";"Mumbai";"1992";"60000";"Petrol";"4500";"Automatic";"3700000"
"Toyota";"Yaris Hatchback";"1.5L SE+ ";"Mumbai";"2020";"69000";"Petrol";"1500";"Automatic";"5000000"
"Toyota";"Prado";"TX L Package 2.7 ";"Mumbai";"2013";"76000";"Petrol";"2700";"Automatic";"19000000"
"Toyota";"Corolla";"Altis Grande CVT-i 1.8 ";"Mumbai";"2020";"57000";"Petrol";"1798";"Automatic";"6300000"
"Suzuki";"Every Wagon";"PZ Turbo Special ";"Mumbai";"2011";"120000";"Petrol";"660";"Automatic";"2200000"
"KIA";"Picanto";"1.0 AT ";"Mumbai";"2021";"19800";"Petrol";"998";"Automatic";"2975000"
"Honda";"Civic EK";"VTi Automatic 1.6 ";"Mumbai";"1996";"180000";"Petrol";"1600";"Automatic";"850000"
"Toyota";"C-HR";"G-LED ";"Mumbai";"2018";"143000";"Hybrid";"1800";"Automatic";"9000000"
"Changan";"Oshan X";"FutureSense ";"Mumbai";"2022";"8000";"Petrol";"1500";"Automatic";"9000000"
"Toyota";"Prado";"TZ-G 2.8L Diesel ";"Mumbai";"2018";"8000";"Diesel";"2755";"Automatic";"40000000"
"Toyota";"C-HR";"G-LED ";"Mumbai";"2018";"143000";"Hybrid";"1800";"Automatic";"9000000"
"Changan";"Oshan X";"FutureSense ";"Mumbai";"2022";"8000";"Petrol";"1500";"Automatic";"9000000"
"Toyota";"Prado";"TZ-G 2.8L Diesel ";"Mumbai";"2018";"8000";"Diesel";"2755";"Automatic";"40000000"
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Mumbai";"2018";"70000";"Petrol";"1600";"Automatic";"4380000"
"Mazda";"Carol";"GS4 ";"Mumbai";"2012";"1000";"Petrol";"660";"Automatic";"1900000"
"Suzuki";"Alto";"VXR ";"Mumbai";"2021";"40500";"Petrol";"660";"Manual";"2275000"
"Toyota";"Prado";"TX 2.7 ";"Mumbai";"2011";"140401";"Petrol";"2700";"Automatic";"13700000"
"KIA";"Sportage";"AWD ";"Mumbai";"2023";"15";"Petrol";"1999";"Automatic";"8820000"
"KIA";"Sportage";"FWD ";"Mumbai";"2023";"15";"Petrol";"1999";"Automatic";"8190000"
"Honda";"Civic";"1.8 i-VTEC CVT ";"Mumbai";"2021";"68000";"Petrol";"1800";"Automatic";"6550000"
"KIA";"Sportage";"FWD ";"Mumbai";"2023";"50";"Petrol";"1999";"Automatic";"8190000"
"Suzuki";"Alto";"VXR ";"Mumbai";"2023";"49";"Petrol";"660";"Manual";"2750000"
"Toyota";"Prado";"TX 2.7 ";"Mumbai";"2011";"140401";"Petrol";"2700";"Automatic";"13700000"
"KIA";"Sportage";"AWD ";"Mumbai";"2023";"15";"Petrol";"1999";"Automatic";"8820000"
"KIA";"Sportage";"FWD ";"Mumbai";"2023";"15";"Petrol";"1999";"Automatic";"8190000"
"Honda";"Civic";"1.8 i-VTEC CVT ";"Mumbai";"2021";"68000";"Petrol";"1800";"Automatic";"6550000"
"KIA";"Sportage";"FWD ";"Mumbai";"2023";"50";"Petrol";"1999";"Automatic";"8190000"
"Suzuki";"Wagon R";"VXL ";"Mumbai";"2022";"8500";"Petrol";"1000";"Manual";"2975000"
"Suzuki";"Alto";"VXR ";"Mumbai";"2023";"49";"Petrol";"660";"Manual";"2750000"
"KIA";"Picanto";"1.0 MT ";"Mumbai";"2023";"30";"Petrol";"998";"Manual";"3350000"
"KIA";"Picanto";"1.0 AT ";"Mumbai";"2023";"30";"Petrol";"998";"Automatic";"3825000"
"Changan";"Oshan X";"FutureSense ";"Mumbai";"2022";"15000";"Petrol";"1500";"Automatic";"8600000"
"Daihatsu";"Mira";"L ";"Mumbai";"2021";"6000";"Petrol";"660";"Automatic";"3575000"
"Toyota";"Land Cruiser";"ZX ";"Mumbai";"2018";"39000";"Petrol";"4600";"Automatic";"54000000"
"Daihatsu";"Mira";"LSA 3 ";"Mumbai";"2020";"8300";"Petrol";"660";"Automatic";"3650000"
"Suzuki";"Alto";"VXL AGS ";"Mumbai";"2023";"1700";"Petrol";"660";"Automatic";"3100000"
"KIA";"Picanto";"1.0 MT ";"Mumbai";"2023";"30";"Petrol";"998";"Manual";"3350000"
"KIA";"Picanto";"1.0 AT ";"Mumbai";"2023";"30";"Petrol";"998";"Automatic";"3825000"
"Changan";"Oshan X";"FutureSense ";"Mumbai";"2022";"15000";"Petrol";"1500";"Automatic";"8600000"
"Daihatsu";"Mira";"L ";"Mumbai";"2021";"6000";"Petrol";"660";"Automatic";"3575000"
"Toyota";"Land Cruiser";"ZX ";"Mumbai";"2018";"39000";"Petrol";"4600";"Automatic";"54000000"
"Daihatsu";"Mira";"LSA 3 ";"Mumbai";"2020";"8300";"Petrol";"660";"Automatic";"3650000"
"Suzuki";"Alto";"VXL AGS ";"Mumbai";"2023";"1700";"Petrol";"660";"Automatic";"3100000"
"Daihatsu";"Cuore";"CX Automatic ";"Mumbai";"2007";"75000";"Petrol";"800";"Automatic";"875000"
"Changan";"Karvaan";"Plus ";"Mumbai";"2022";"19000";"Petrol";"999";"Manual";"2450000"
"Chevrolet";"Exclusive";"LS 0.8 ";"Mumbai";"2003";"155000";"Petrol";"800";"Manual";"630000"
"Toyota";"Fortuner";"2.8 Sigma 4 ";"Mumbai";"2019";"80000";"Diesel";"2800";"Automatic";"13900000"
"Haval";"Jolion";"1.5T ";"Mumbai";"2023";"40";"Petrol";"1497";"Automatic";""
"Honda";"Vezel";"Hybrid Z Honda Sensing  ";"Mumbai";"2016";"60000";"Petrol";"1500";"Automatic";""
"Honda";"Vezel";"Hybrid RS Honda Sensing  ";"Mumbai";"2016";"66000";"Petrol";"1500";"Automatic";""
"Hyundai";"Elantra";"GLS ";"Mumbai";"2022";"9000";"Petrol";"2000";"Automatic";"6800000"
"Toyota";"Fortuner";"2.8 Sigma 4 ";"Mumbai";"2019";"80000";"Diesel";"2800";"Automatic";"13900000"
"Haval";"Jolion";"1.5T ";"Mumbai";"2023";"40";"Petrol";"1497";"Automatic";""
"Honda";"Vezel";"Hybrid Z Honda Sensing  ";"Mumbai";"2016";"60000";"Petrol";"1500";"Automatic";""
"Honda";"Vezel";"Hybrid RS Honda Sensing  ";"Mumbai";"2016";"66000";"Petrol";"1500";"Automatic";""
"Hyundai";"Elantra";"GLS ";"Mumbai";"2022";"9000";"Petrol";"2000";"Automatic";"6800000"
"Toyota";"Corolla";"GLi Automatic 1.3 VVTi ";"Mumbai";"2020";"38000";"Petrol";"1300";"Automatic";"4690000"
"Toyota";"Corolla";"Altis Automatic 1.8 ";"Mumbai";"2008";"129350";"Petrol";"1800";"Automatic";"1850000"
"Suzuki";"Mehran";"VX Euro II ";"Mumbai";"2018";"72000";"Petrol";"796";"Manual";"1080000"
"Toyota";"Fortuner";"2.7 VVTi ";"Mumbai";"2015";"72000";"Petrol";"2700";"Automatic";"8100000"
"Honda";"BR-V";"i-VTEC S ";"Mumbai";"2021";"49000";"Petrol";"1500";"Automatic";"4990000"
"Toyota";"Prado";"TX L Package 2.7 ";"Mumbai";"2019";"22000";"Petrol";"2700";"Automatic";"35000000"
"KIA";"Sportage";"AWD ";"Mumbai";"2022";"16000";"Petrol";"1999";"Automatic";"8400000"
"Toyota";"Corolla";"GLi Automatic 1.3 VVTi ";"Mumbai";"2016";"69000";"Petrol";"1300";"Automatic";"3350000"
"Toyota";"Yaris";"ATIV X CVT 1.5 ";"Mumbai";"2022";"14000";"Petrol";"1500";"Automatic";"4950000"
"Toyota";"Prado";"TX L Package 2.7 ";"Mumbai";"2019";"22000";"Petrol";"2700";"Automatic";"35000000"
"KIA";"Sportage";"AWD ";"Mumbai";"2022";"16000";"Petrol";"1999";"Automatic";"8400000"
"Toyota";"Corolla";"GLi Automatic 1.3 VVTi ";"Mumbai";"2016";"69000";"Petrol";"1300";"Automatic";"3350000"
"Toyota";"Yaris";"ATIV X CVT 1.5 ";"Mumbai";"2022";"14000";"Petrol";"1500";"Automatic";"4950000"
"Suzuki";"Cultus";"VXR ";"Mumbai";"2021";"34500";"Petrol";"1000";"Manual";"2850000"
"Toyota";"Sienta";"X ";"Mumbai";"2016";"148074";"Hybrid";"1500";"Automatic";"5100000"
"Toyota";"Sienta";"X ";"Mumbai";"2016";"148074";"Hybrid";"1500";"Automatic";"5100000"
"Suzuki";"Mehran";"VX ";"Mumbai";"2009";"59000";"Petrol";"800";"Manual";"670000"
"Suzuki";"Ravi";"Euro II ";"Mumbai";"2016";"130000";"Petrol";"800";"Manual";"1050000"
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Mumbai";"2017";"85000";"Petrol";"1600";"Automatic";"3850000"
"KIA";"Picanto";"1.0 AT ";"Mumbai";"2021";"40000";"Petrol";"998";"Automatic";"2750000"
"Ford";"F";"Supercharged ";"Mumbai";"2018";"29500";"Petrol";"5000";"Automatic";"46000000"
"Honda";"City";"Aspire Prosmatec 1.5 i-VTEC ";"Mumbai";"2020";"47000";"Petrol";"1500";"Automatic";""
"Toyota";"Fortuner";"2.8 Sigma 4 ";"Mumbai";"2020";"62000";"Diesel";"2800";"Automatic";""
"Toyota";"Fortuner";"2.7 VVTi ";"Mumbai";"2018";"48000";"Petrol";"2700";"Automatic";"11400000"
"Ford";"F";"Supercharged ";"Mumbai";"2018";"29500";"Petrol";"5000";"Automatic";"46000000"
"Honda";"City";"Aspire Prosmatec 1.5 i-VTEC ";"Mumbai";"2020";"47000";"Petrol";"1500";"Automatic";""
"Toyota";"Fortuner";"2.8 Sigma 4 ";"Mumbai";"2020";"62000";"Diesel";"2800";"Automatic";""
"Toyota";"Fortuner";"2.7 VVTi ";"Mumbai";"2018";"48000";"Petrol";"2700";"Automatic";"11400000"
"Toyota";"Vitz";"Jewela 1.0 ";"Mumbai";"2011";"75000";"Petrol";"1000";"Automatic";"2600000"
"Suzuki";"Cultus";"Auto Gear Shift ";"Mumbai";"2021";"40000";"Petrol";"1000";"Automatic";"3600000"
"Toyota";"Corolla";"XLi Automatic ";"Mumbai";"2018";"61000";"Petrol";"1300";"Automatic";"3900000"
"BMW";"i";"eDrive40 ";"Mumbai";"2022";"35";"Electric";"80";"Automatic";"35000000"
"Toyota";"Yaris";"ATIV CVT 1.3 ";"Mumbai";"2022";"7900";"Petrol";"1300";"Automatic";"4590000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mumbai";"2018";"56000";"Petrol";"1800";"Automatic";"5350000"
"Range";"Rover Vogue";"Autobiography ";"Mumbai";"2013";"72000";"Petrol";"5000";"Automatic";"38500000"
"Honda";"BR-V";"i-VTEC S ";"Mumbai";"2021";"44000";"Petrol";"1500";"Automatic";"5200000"
"Honda";"City";"Aspire Prosmatec 1.5 i-VTEC ";"Mumbai";"2021";"27000";"Petrol";"1500";"Automatic";"4450000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mumbai";"2021";"47000";"Petrol";"1800";"Automatic";"6200000"
"BMW";"i";"eDrive40 ";"Mumbai";"2022";"35";"Electric";"80";"Automatic";"35000000"
"Toyota";"Yaris";"ATIV CVT 1.3 ";"Mumbai";"2022";"7900";"Petrol";"1300";"Automatic";"4590000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mumbai";"2018";"56000";"Petrol";"1800";"Automatic";"5350000"
"Range";"Rover Vogue";"Autobiography ";"Mumbai";"2013";"72000";"Petrol";"5000";"Automatic";"38500000"
"Suzuki";"Mehran";"VX Euro II ";"Mumbai";"2017";"91000";"Petrol";"796";"Manual";"1065000"
"Honda";"BR-V";"i-VTEC S ";"Mumbai";"2021";"44000";"Petrol";"1500";"Automatic";"5200000"
"Honda";"City";"Aspire Prosmatec 1.5 i-VTEC ";"Mumbai";"2021";"27000";"Petrol";"1500";"Automatic";"4450000"
"Honda";"Civic Reborn";"VTi Prosmatec 1.8 i-VTEC ";"Mumbai";"2011";"61000";"Petrol";"1800";"Automatic";"1800000"
"Suzuki";"Alto";"VXR ";"Mumbai";"2012";"48250";"Petrol";"1000";"Manual";"1375000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mumbai";"2021";"47000";"Petrol";"1800";"Automatic";"6200000"
"Audi";"e-tron GT";"Standard ";"Mumbai";"2022";"5200";"Electric";"93";"Automatic";"46000000"
"Toyota";"Fortuner";"2.8 Sigma 4 ";"Mumbai";"2021";"7500";"Diesel";"2800";"Automatic";""
"Suzuki";"Cultus";"Limited Edition ";"Mumbai";"2017";"93400";"Petrol";"1000";"Manual";"1500000"
"Toyota";"Fortuner";"2.8 Sigma 4 ";"Mumbai";"2021";"7500";"Diesel";"2800";"Automatic";""
"Suzuki";"Cultus";"Limited Edition ";"Mumbai";"2017";"93400";"Petrol";"1000";"Manual";"1500000"
"Toyota";"Corolla";"Altis Grande CVT-i 1.8 ";"Mumbai";"2017";"71000";"Petrol";"1800";"Automatic";"4275000"
"Toyota";"Corolla";"GLi Automatic Limited Edition 1.6 VVTi ";"Mumbai";"2012";"155000";"Petrol";"1600";"Automatic";"2625000"
"Nissan";"Note";"1.2E ";"Mumbai";"2019";"77000";"Hybrid";"1198";"Automatic";"5000000"
"Suzuki";"Swift";"DLX Automatic 1.3 Navigation ";"Mumbai";"2018";"94266";"Petrol";"1300";"Automatic";"2680000"
"Honda";"Civic";"Oriel ";"Mumbai";"2022";"3000";"Petrol";"1500";"Automatic";"8800000"
"Honda";"Civic";"RS ";"Mumbai";"2022";"29000";"Petrol";"1500";"Automatic";"8975000"
"Honda";"Civic";"1.8 i-VTEC CVT ";"Mumbai";"2017";"58000";"Petrol";"1800";"Automatic";"4600000"
"Toyota";"Corolla";"Altis 1.6 X CVT-i ";"Mumbai";"2023";"24";"Petrol";"1600";"Automatic";"6950000"
"Toyota";"Fortuner";"2.7 V ";"Mumbai";"2021";"32000";"Petrol";"2700";"Automatic";"17000000"
"Toyota";"Hilux";"Revo V Automatic 3.0  ";"Mumbai";"2021";"800";"Diesel";"3000";"Automatic";"13600000"
"Toyota";"Corolla";"GLi Automatic 1.6 VVTi ";"Mumbai";"2012";"87000";"Petrol";"1600";"Automatic";"2400000"
"Honda";"Civic";"Oriel ";"Mumbai";"2022";"3000";"Petrol";"1500";"Automatic";"8800000"
"Honda";"Civic";"RS ";"Mumbai";"2022";"29000";"Petrol";"1500";"Automatic";"8975000"
"Honda";"Civic";"1.8 i-VTEC CVT ";"Mumbai";"2017";"58000";"Petrol";"1800";"Automatic";"4600000"
"Toyota";"Corolla";"Altis 1.6 X CVT-i ";"Mumbai";"2023";"24";"Petrol";"1600";"Automatic";"6950000"
"Toyota";"Fortuner";"2.7 V ";"Mumbai";"2021";"32000";"Petrol";"2700";"Automatic";"17000000"
"Toyota";"Hilux";"Revo V Automatic 3.0  ";"Mumbai";"2021";"800";"Diesel";"3000";"Automatic";"13600000"
"Suzuki";"Swift";"DLX Automatic 1.3 Navigation ";"Mumbai";"2018";"94266";"Petrol";"1300";"Automatic";"2680000"
"KIA";"Sportage";"AWD ";"Mumbai";"2022";"8000";"Petrol";"1999";"Automatic";"8625000"
"Nissan";"Dayz";"Bolero X ";"Mumbai";"2014";"43300";"Petrol";"660";"Automatic";"2400000"
"Toyota";"Corolla";"GLi Automatic 1.6 VVTi ";"Mumbai";"2012";"87000";"Petrol";"1600";"Automatic";"2400000"
"Suzuki";"Cultus";"VXR ";"Mumbai";"2020";"29865";"Petrol";"1000";"Manual";"2800000"
"Toyota";"Land Cruiser";"AX G Selection ";"Mumbai";"2018";"21180";"Petrol";"4600";"Automatic";"42500000"
"KIA";"Sorento";"2.4 AWD ";"Mumbai";"2023";"30";"Petrol";"2359";"Automatic";"11700000"
"KIA";"Sorento";"3.5 FWD ";"Mumbai";"2023";"50";"Petrol";"3479";"Automatic";"11800000"
"Suzuki";"Swift";"DLX 1.3 Navigation  ";"Mumbai";"2021";"52000";"Petrol";"1300";"Manual";"2850000"
"Suzuki";"Alto";"VXL AGS ";"Mumbai";"2020";"52000";"Petrol";"660";"Automatic";"2650000"
"Toyota";"Land Cruiser";"RKR ";"Mumbai";"1987";"132000";"Petrol";"2400";"Manual";"2400000"
"Suzuki";"Alto";"L ";"Mumbai";"2019";"20000";"Petrol";"660";"Automatic";"3200000"
"Toyota";"Land Cruiser";"AX G Selection ";"Mumbai";"2018";"21180";"Petrol";"4600";"Automatic";"42500000"
"KIA";"Sorento";"2.4 AWD ";"Mumbai";"2023";"30";"Petrol";"2359";"Automatic";"11700000"
"KIA";"Sorento";"3.5 FWD ";"Mumbai";"2023";"50";"Petrol";"3479";"Automatic";"11800000"
"Honda";"City";"i-DSI Vario ";"Mumbai";"2005";"94000";"Petrol";"1300";"Automatic";"1500000"
"Toyota";"Corolla";"Altis Grande CVT-i 1.8 ";"Mumbai";"2014";"108000";"Petrol";"1800";"Automatic";"3500000"
"Suzuki";"Swift";"DLX 1.3 Navigation  ";"Mumbai";"2021";"52000";"Petrol";"1300";"Manual";"2850000"
"KIA";"Sportage";"AWD ";"Mumbai";"2019";"30000";"Petrol";"2000";"Automatic";"7000000"
"Honda";"Freed";"#NAME?";"Mumbai";"2016";"129000";"Petrol";"1500";"Automatic";"6000000"
"Suzuki";"Alto";"VXL AGS ";"Mumbai";"2020";"52000";"Petrol";"660";"Automatic";"2650000"
"Toyota";"Land Cruiser";"RKR ";"Mumbai";"1987";"132000";"Petrol";"2400";"Manual";"2400000"
"Suzuki";"Alto";"L ";"Mumbai";"2019";"20000";"Petrol";"660";"Automatic";"3200000"
"Toyota";"Land Cruiser";"ZX ";"Mumbai";"2017";"48000";"Petrol";"4600";"Automatic";"47500000"
"Toyota";"Prado";"TX 2.7 ";"Mumbai";"2017";"37000";"Petrol";"2700";"Automatic";"25800000"
"Suzuki";"Swift";"DLX Automatic 1.3 Navigation ";"Mumbai";"2021";"20000";"Petrol";"1300";"Automatic";"3225000"
"Toyota";"Fortuner";"2.7 VVTi ";"Mumbai";"2018";"53000";"Petrol";"2700";"Automatic";"11000000"
"Toyota";"Land Cruiser";"ZX ";"Mumbai";"2017";"48000";"Petrol";"4600";"Automatic";"47500000"
"Toyota";"Prado";"TX 2.7 ";"Mumbai";"2017";"37000";"Petrol";"2700";"Automatic";"25800000"
"Suzuki";"Swift";"DLX Automatic 1.3 Navigation ";"Mumbai";"2021";"20000";"Petrol";"1300";"Automatic";"3225000"
"Suzuki";"Vitara";"GL+ 1.6 ";"Mumbai";"2018";"60000";"Petrol";"1600";"Automatic";"5700000"
"Suzuki";"Cultus";"VXLi ";"Mumbai";"2010";"48307";"Petrol";"1000";"Manual";"850000"
"Toyota";"Fortuner";"2.7 VVTi ";"Mumbai";"2018";"53000";"Petrol";"2700";"Automatic";"11000000"
"Toyota";"Passo";"X ";"Mumbai";"2014";"101310";"Petrol";"1000";"Automatic";"2900000"
"Daihatsu";"Mira";"X SA lll ";"Mumbai";"2020";"10000";"Petrol";"660";"Automatic";"3825000"
"Daihatsu";"Mira";"X Memorial Edition ";"Mumbai";"2014";"75000";"Petrol";"660";"Automatic";"2425000"
"Suzuki";"Cultus";"Auto Gear Shift ";"Mumbai";"2022";"23000";"Petrol";"1000";"Automatic";"3900000"
"Haval";"H";"HEV ";"Mumbai";"2023";"45";"Hybrid";"1500";"Automatic";""
"Toyota";"Hilux";"Revo GR-S ";"Mumbai";"2023";"20";"Diesel";"2800";"Automatic";"17900000"
"Suzuki";"Cultus";"Auto Gear Shift ";"Mumbai";"2022";"23000";"Petrol";"1000";"Automatic";"3900000"
"Haval";"H";"HEV ";"Mumbai";"2023";"45";"Hybrid";"1500";"Automatic";""
"Toyota";"Hilux";"Revo GR-S ";"Mumbai";"2023";"20";"Diesel";"2800";"Automatic";"17900000"
"Suzuki";"Alto";"VXR ";"Mumbai";"2007";"100000";"Petrol";"1000";"Manual";"650000"
"Honda";"Accord";"Type S Advance Package ";"Mumbai";"2011";"27000";"Petrol";"2400";"Automatic";"6350000"
"Toyota";"Corolla";"Altis Grande X CVT-i 1.8 Black Interior ";"Mumbai";"2023";"36";"Petrol";"1798";"Automatic";"8125000"
"Toyota";"Hilux";"Revo GR-S ";"Mumbai";"2023";"52";"Diesel";"2800";"Automatic";"16900000"
"Toyota";"Aqua";"G ";"Mumbai";"2015";"72000";"Hybrid";"1500";"Automatic";""
"Mercedes";"Benz S Class";"S400 Hybrid ";"Mumbai";"2016";"33000";"Petrol";"3500";"Automatic";""
"Toyota";"Corolla";"Altis Grande X CVT-i 1.8 Black Interior ";"Mumbai";"2023";"36";"Petrol";"1798";"Automatic";"8125000"
"Toyota";"Hilux";"Revo GR-S ";"Mumbai";"2023";"52";"Diesel";"2800";"Automatic";"16900000"
"Toyota";"Aqua";"G ";"Mumbai";"2015";"72000";"Hybrid";"1500";"Automatic";""
"Mercedes";"Benz S Class";"S400 Hybrid ";"Mumbai";"2016";"33000";"Petrol";"3500";"Automatic";""
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Mumbai";"2018";"70000";"Petrol";"1600";"Automatic";"4400000"
"Honda";"City";"1.3 i-VTEC Prosmatec ";"Mumbai";"2020";"40000";"Petrol";"1300";"Automatic";"3900000"
"Mitsubishi";"Pajero Mini";"Limited ";"Mumbai";"2012";"121000";"Petrol";"660";"Automatic";"1850000"
"Toyota";"Hilux";"Revo Rocco ";"Mumbai";"2023";"90";"Diesel";"2800";"Automatic";""
"Hyundai";"Sonata";"2.5";"Mumbai";"2023";"40";"Petrol";"2500";"Automatic";""
"Mazda";"MX";"GT Sport Tech ";"Mumbai";"2018";"11000";"Petrol";"2000";"Automatic";"12500000"
"Toyota";"Fortuner";"Legender  ";"Mumbai";"2022";"2000";"Diesel";"2800";"Automatic";""
"Toyota";"Hilux";"Revo Rocco ";"Mumbai";"2023";"90";"Diesel";"2800";"Automatic";""
"Hyundai";"Sonata";"2.5";"Mumbai";"2023";"40";"Petrol";"2500";"Automatic";""
"Mazda";"MX";"GT Sport Tech ";"Mumbai";"2018";"11000";"Petrol";"2000";"Automatic";"12500000"
"Toyota";"Fortuner";"Legender  ";"Mumbai";"2022";"2000";"Diesel";"2800";"Automatic";""
"Toyota";"Camry XV";"Hybrid ";"Mumbai";"2012";"112000";"Hybrid";"2500";"Automatic";"8300000"
"Honda";"Civic Reborn";"VTi Oriel Prosmatec 1.8 i-VTEC ";"Mumbai";"2010";"81000";"Petrol";"1800";"Automatic";"2650000"
"Toyota";"Prado";"TX Limited 2.7 ";"Mumbai";"2006";"165000";"Petrol";"2700";"Automatic";"8200000"
"Chery";"Tiggo";"1.6 DEX Plus ";"Mumbai";"2022";"3922";"Petrol";"1600";"Automatic";"9400000"
"BMW";"X";"sDrive18i ";"Mumbai";"2017";"26300";"Petrol";"1500";"Automatic";""
"Toyota";"Hilux";"Revo V Automatic 2.8 ";"Mumbai";"2022";"11700";"Diesel";"2800";"Automatic";""
"Toyota";"Prado";"TX Limited 2.7 ";"Mumbai";"2006";"165000";"Petrol";"2700";"Automatic";"8200000"
"Chery";"Tiggo";"1.6 DEX Plus ";"Mumbai";"2022";"3922";"Petrol";"1600";"Automatic";"9400000"
"BMW";"X";"sDrive18i ";"Mumbai";"2017";"26300";"Petrol";"1500";"Automatic";""
"Toyota";"Hilux";"Revo V Automatic 2.8 ";"Mumbai";"2022";"11700";"Diesel";"2800";"Automatic";""
"Suzuki";"Cultus";"VXR ";"Mumbai";"2001";"214000";"Petrol";"1000";"Manual";"900000"
"Honda";"City";"Aspire Prosmatec 1.5 i-VTEC ";"Mumbai";"2021";"21600";"Petrol";"1500";"Automatic";""
"KIA";"Sportage";"Alpha ";"Mumbai";"2022";"15000";"Petrol";"2000";"Automatic";""
"Chery";"Tiggo";"DEX Plus 1.5T ";"Mumbai";"2022";"11069";"Petrol";"1500";"Automatic";"6400000"
"Honda";"Civic";"Oriel ";"Mumbai";"2022";"9700";"Petrol";"1500";"Automatic";""
"BMW";"";"ActiveHybrid 7 ";"Mumbai";"2013";"84000";"Petrol";"3000";"Automatic";"18500000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mumbai";"2021";"33000";"Petrol";"1800";"Automatic";""
"Toyota";"Hilux";"Revo GR-S ";"Mumbai";"2023";"100";"Diesel";"2800";"Automatic";""
"Honda";"BR-V";"i-VTEC S ";"Mumbai";"2020";"41000";"Petrol";"1500";"Automatic";""
"Toyota";"Corolla";"Altis Grande CVT-i 1.8 ";"Mumbai";"2019";"59250";"Petrol";"1798";"Automatic";"6600000"
"KIA";"Sorento";"2.4 FWD ";"Mumbai";"2022";"1262";"Petrol";"2400";"Automatic";"10500000"
"Toyota";"Vitz";"F 1.0 ";"Mumbai";"2018";"77000";"Petrol";"1000";"Automatic";"3875000"
"Honda";"City";"Aspire Prosmatec 1.5 i-VTEC ";"Mumbai";"2021";"21600";"Petrol";"1500";"Automatic";""
"KIA";"Sportage";"Alpha ";"Mumbai";"2022";"15000";"Petrol";"2000";"Automatic";""
"Chery";"Tiggo";"DEX Plus 1.5T ";"Mumbai";"2022";"11069";"Petrol";"1500";"Automatic";"6400000"
"Honda";"Civic";"Oriel ";"Mumbai";"2022";"9700";"Petrol";"1500";"Automatic";""
"BMW";"";"ActiveHybrid 7 ";"Mumbai";"2013";"84000";"Petrol";"3000";"Automatic";"18500000"
"Honda";"Civic";"Oriel 1.8 i-VTEC CVT ";"Mumbai";"2021";"33000";"Petrol";"1800";"Automatic";""
"Toyota";"Hilux";"Revo GR-S ";"Mumbai";"2023";"100";"Diesel";"2800";"Automatic";""
"Honda";"BR-V";"i-VTEC S ";"Mumbai";"2020";"41000";"Petrol";"1500";"Automatic";""
"Hyundai";"Sonata";"2";"Mumbai";"2021";"15000";"Petrol";"1999";"Automatic";"9700000"
"Toyota";"Corolla";"Altis Grande CVT-i 1.8 ";"Mumbai";"2019";"59250";"Petrol";"1798";"Automatic";"6600000"
"KIA";"Sorento";"2.4 FWD ";"Mumbai";"2022";"1262";"Petrol";"2400";"Automatic";"10500000"
"Toyota";"Corolla";"Altis Automatic 1.6 ";"Mumbai";"2016";"80000";"Petrol";"1600";"Automatic";"4050000"
"Honda";"Civic";"VTi 1.8 i-VTEC ";"Mumbai";"2010";"127860";"Petrol";"1800";"Manual";"1685000"
"Honda";"Civic Reborn";"VTi Prosmatec 1.8 i-VTEC ";"Mumbai";"2011";"80000";"Petrol";"1800";"Automatic";"2100000"
"Suzuki";"Alto";"VXL AGS ";"Mumbai";"2020";"16000";"Petrol";"660";"Automatic";"2595000"
"Toyota";"Vitz";"F 1.0 ";"Mumbai";"2018";"77000";"Petrol";"1000";"Automatic";"3875000"
"BMW";"";"318i ";"Mumbai";"2006";"77401";"Petrol";"1600";"Automatic";""
"Suzuki";"Every";"PC ";"Mumbai";"2018";"75000";"Petrol";"660";"Automatic";"2420000"
"Honda";"City";"1.3 i-VTEC Prosmatec ";"Mumbai";"2020";"48500";"Petrol";"1300";"Automatic";"3900000"
"Toyota";"Corolla Fielder";"Hybrid G  WB  ";"Mumbai";"2017";"51287";"Petrol";"1500";"Automatic";"6000000"
